# PHASE 2A semantic review (Claude, batch reading of stem/passage/choices/official answer; PNG checked where OCR broken)
# columns: question_id<TAB>decision<TAB>codes (short, 10통사 prefix implied)<TAB>required_content (;-sep)<TAB>adaptation_note / rationale<TAB>phase2a review flags
# flags: BOUNDARY_DIRECT_ADAPTABLE, INDIRECT_CURRICULUM_LINK, DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE, OCR_UNCERTAIN
2026_JUNE_Q19	LOW	1-04-02,1-04-03	제주 해녀 문화의 속성	전통문화 소재, 정답은 문화 속성	INDIRECT_CURRICULUM_LINK
2026_JUNE_Q20	DIRECT	2-05-01	인구 구조와 경제 성장·세대 갈등	인구 구조 자료 해석	
2026_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2026_SEPTEMBER_Q02	NONE		기능론	관점 이론	
2026_SEPTEMBER_Q03	NONE		관료제·탈관료제	조직 이론	
2026_SEPTEMBER_Q04	LOW	1-04-03	문화의 속성 사례	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2026_SEPTEMBER_Q05	NONE		2차 자료 분석 연구	연구방법	
2026_SEPTEMBER_Q06	LOW	1-05-02	대중문화의 자극성 문제	대중 매체 문화 소재	INDIRECT_CURRICULUM_LINK
2026_SEPTEMBER_Q07	NONE		사회 명목론	사회관	
2026_SEPTEMBER_Q08	LOW	1-04-04,2-01-03	이주민 사회 운동과 하위문화	다문화 소재, 정답은 하위문화 구분	INDIRECT_CURRICULUM_LINK
2026_SEPTEMBER_Q09	NONE		일탈 이론	일탈 이론	
2026_SEPTEMBER_Q10	NONE		세대 간 계층 이동	사회 이동표	
2026_SEPTEMBER_Q11	NONE		순환론적 사회 변동관	변동 이론	
2026_SEPTEMBER_Q12	DIRECT	1-04-02	향수 문화의 자극 전파·직접 전파와 문화 병존	문화 변동 양상	BOUNDARY_DIRECT_ADAPTABLE
2026_SEPTEMBER_Q13	LOW	2-01-03	외국인 노동자 산업 재해와 노동 인권 단체	노동 인권 소재, 정답은 집단 분류	INDIRECT_CURRICULUM_LINK
2026_SEPTEMBER_Q14	NONE		자료 수집 방법	연구방법	
2026_SEPTEMBER_Q15	DIRECT	2-02-03	청년 대상 사회 보험·공공 부조·사회 서비스	복지 제도 자료 해석	
2026_SEPTEMBER_Q16	DIRECT	2-01-03	외국인 노동자·장애인의 제도적 차별	사회적 소수자	
2026_SEPTEMBER_Q17	DIRECT	1-04-03	시간 문화에 대한 자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2026_SEPTEMBER_Q18	DIRECT	2-04-01	세계화의 이중적 영향과 국가 내 불평등	세계화의 문제점	
2026_SEPTEMBER_Q19	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤 연구	빈곤 개념	
2026_SEPTEMBER_Q20	DIRECT	2-05-01	부양비·노령화 지수와 인구 정책 필요성	인구 구조 자료 해석	
2027_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2027_JUNE_Q02	NONE		질병을 보는 기능론	관점 이론	
2027_JUNE_Q03	NONE		관료제·탈관료제	조직 이론	
2027_JUNE_Q04	DIRECT	1-04-03	빨래 문화에 대한 문화 이해 관점과 자문화 중심주의	문화 이해 태도	
2027_JUNE_Q05	NONE		일탈 이론	일탈 이론	
2027_JUNE_Q06	NONE		집단·사회화 기관·지위	지위 퍼즐	
2027_JUNE_Q07	LOW	1-05-02	AI 상담 시스템 도입 연구	과학기술 소재, 정답은 가설	INDIRECT_CURRICULUM_LINK
2027_JUNE_Q08	NONE		자료 수집 방법	연구방법	
2027_JUNE_Q09	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2027_JUNE_Q10	NONE		세대별 계층 구성	계층 구조 자료	
2027_JUNE_Q11	DIRECT	1-05-02	개인 정보 유출	정보화 문제	
2027_JUNE_Q12	ADAPTABLE	1-04-02	이주민을 통한 농법·음식의 전파와 자극 전파	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2027_JUNE_Q13	NONE		순환론적 사회 변동관	변동 이론	
2027_JUNE_Q14	LOW	1-04-03	커피 문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2027_JUNE_Q15	DIRECT	2-02-03	사회 보험·공공 부조 수혜자 비율	복지 제도 자료 해석	
2027_JUNE_Q16	NONE		사회 실재론(분업)	사회관	
2027_JUNE_Q17	LOW	1-04-03,1-04-04	망명 종교 공동체의 배타적 하위문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2027_JUNE_Q18	DIRECT	2-01-03	소수 민족의 사회적 배제와 토지 소유권	사회적 소수자	BOUNDARY_DIRECT_ADAPTABLE
2027_JUNE_Q19	DIRECT	2-04-02,2-05-02	지구 온난화·난민 문제와 기후 위기 국제 협력	국제 협력과 기후 위기 대응	
2027_JUNE_Q20	DIRECT	2-05-01	부양 인구·총부양비·노령화 지수 변화	인구 구조 자료 해석	
2027_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2027_SEPTEMBER_Q02	NONE		사회 명목론(역할 거리)	사회관	
2027_SEPTEMBER_Q03	LOW	1-04-03	문화의 속성(학습성·공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2027_SEPTEMBER_Q04	NONE		자료 수집·측정	연구방법	
2027_SEPTEMBER_Q05	NONE		자료 수집 방법	연구방법	
2027_SEPTEMBER_Q06	NONE		일탈의 순기능(블루머)	일탈 이론	
2027_SEPTEMBER_Q07	NONE		관료제·탈관료제	조직 이론	
2027_SEPTEMBER_Q08	ADAPTABLE	1-05-02,2-04-01	AI 이면의 저임금 노동과 구조적 불평등	정보화·세계화 문제 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2027_SEPTEMBER_Q09	NONE		지위·집단·사회화	지위 퍼즐	
2027_SEPTEMBER_Q10	NONE		세대 간 계층 이동	사회 이동표	
2027_SEPTEMBER_Q11	DIRECT	1-04-03	양치 문화에 대한 문화 사대주의·자문화 중심주의	문화 이해 태도	
2027_SEPTEMBER_Q12	LOW	1-04-03	독서 인증·코스프레 하위문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2027_SEPTEMBER_Q13	DIRECT	2-01-03	이민자 차별과 소수자 우대 정책	사회적 소수자	
2027_SEPTEMBER_Q14	ADAPTABLE	1-04-02	음악 문화의 직접·간접 전파	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2027_SEPTEMBER_Q15	DIRECT	2-02-03	공공 부조·사회 보험 지역별 수혜자	복지 제도 자료 해석	
2027_SEPTEMBER_Q16	DIRECT	2-02-03	불황기 절대적·상대적 빈곤선	빈곤 개념	
2027_SEPTEMBER_Q17	LOW	1-04-04	이주 노동자를 보는 관점	이주민 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2027_SEPTEMBER_Q18	LOW	2-04-01	세계 시장 확장과 진화론적 변동관	세계화 소재, 정답은 변동 이론	INDIRECT_CURRICULUM_LINK
2027_SEPTEMBER_Q19	DIRECT	2-04-01	세계화와 주권 국가의 정책 자율성 제약	세계화의 문제점	
2027_SEPTEMBER_Q20	DIRECT	2-05-01	부양비 변화와 인구 정책 필요성	인구 구조 자료 해석	
